Report generated on: 09-09-2022 23:18:25
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.4006-8-TGO-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58233","0.5","0.5","0.6","0.7","0.6","0.5","0.5","0.5","0.6","0.6","1","0.7","0.5","0.6","0.6","0.6","0.7","0.7","1","1.4","1","1.3","2.2","2.3","2.3","2.3","2.4047865825391073","2.7","1.3","2.4","2.1578180232316915","1.8766745136302123","1.9916499385598112","2.0992889914857593","2.283574336385278","1.64723","1.418327","1.5704440000000002","1.451123"
"","Tonga","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TON-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02911","0.04286","0.04005","0.04286","0.04298","0.04468","0.04728","0.06937","0.08109","0.08744","0.08743","0.09762","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.18639073","0.2","0.2","0.129139232","0.122132704","0.125264058","0.123492205","0.132212561","0.13618498","0.144218035","0.174306579","0.150016259","0.17149238"
"INTL.4002-8-TON-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-TON-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-TON-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02911","0.04286","0.04005","0.04286","0.04298","0.04468","0.04728","0.06937","0.08109","0.08744","0.08743","0.09762","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.18639072973315784","0.2","0.2","0.1291392319856449","0.1221327042764774","0.12526405785497424","0.12349220506351813","0.13221256102242232","0.13618498031778054","0.14421803524304108","0.1743065792443697","0.1500162591321692","0.1714923796"
"","Trinidad and Tobago","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TTO-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.55811155","10.09098155","9.8553101","10.641415517","14.1452896","15.3759508","11.227520933","10.528522983","10.738409367","11.3819631","12.21362635","13.64663089","13.872866417","14.887874455","17.046162027","17.86450763","19.681313957","21.312406829","21.211447449","21.880478254","23.140910253","26.010796625","27.461032975","32.960886708","31.064049235","34.732813727","44.742689699","43.865169545","48.081480207","46.448151748","51.571790933","53.195311581","50.936025637","56.568972932","55.19857812","54.230426218","48.957140339","40.878009766","40.485352133","39.652205938"
"INTL.4002-8-TTO-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.0023433400406383514","0.0037976025965254924","0.0010352223777611472","0.002850010224381455","0.003239795083071813","0.0011467333230453648","0.0028904710194214305","0.0019310911242198603","0.001038893100385659","0.0020447624427153794","0.0027359947756398877","0.004043086420561282","0.00676616569067048","0.005002079700301244","0.008084426698762987","0.01041709020473074","0.015416185318638788","0.02268570309771702","0.008209505297636765","0.010939163403375658","0.022620843043380086","0.006265294738851519","0.002750955944299863","0.009441431710051889","0.014004090501488504","0.0018097255982512522","0.01228086034704428","0.0062392396372031875","0.01038510406558594"
"INTL.4010-8-TTO-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.49098155","4.49098155","5.6553101","7.041415517","10.6452896","11.9759508","8.427520933","7.928522983","8.538409367","8.9819631","9.81362635","11.14428755","10.769068814","12.086839233","13.843312017","14.861267835","16.780167224","18.209516358","18.209516358","18.679439361","19.638865491","22.00806063","23.456989889","28.254120542","26.159047155","29.6247293","39.532272609","39.64975336","42.958794504","41.039942243","45.66085177","46.346156149","44.623105139","49.106953791","48.308084686","46.673158127","41.101712613","34.121478906","34.511340893","35.011200834"
"INTL.4006-8-TTO-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06713","5.6","4.2","3.6","3.5","3.4","2.8","2.6","2.2","2.4","2.4","2.5","3.1","2.8","3.2","3","2.9","3.1","3","3.2","3.5","4","4","4.7","4.9","5.1","5.2","4.2","5.1","5.4","5.9","6.826534588993977","6.306655203525065","7.459268185358539","6.881052001908031","7.543264","7.853618","6.74425","5.967772","4.63062"
"","Tunisia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TUN-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.539987205","9.342474207","8.723972978","9.96246457","10.734032737","10.878617438","11.954903633","10.940929877","11.848882952","13.143417912","13.135061071","11.289839497","12.346142798","14.661812238","15.568852212","13.718319728","14.411848108","16.804825463","17.443333189","18.832831017","18.957692257","20.545072727","20.471697943","20.089219118","20.003938803","21.247623816","20.156614134","17.866141985","20.864766951","18.211954801","17.659318128","17.696963424","18.665224873","20.43771143","22.233952708","23.11775831","22.836950137","24.719953495","25.326405225","23.692077018"
"INTL.4002-8-TUN-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3013726852338975","0.32438164664297275","0.2435682583467195","0.25090376979061413","0.33880133676962515","0.3243397578494499","0.29736007295717604","0.389918076528934","0.39133939154155345","0.4366257124566328","0.3938469112186099","0.34882090115427516","0.39004167413149915","0.44951174115524095","0.39292220957278895","0.3276643267682132","0.36415845417162973","0.3008241873874739","0.14692706062814223","0.4079268043093468","0.36145726522492294","0.34261168206871817","0.2478205512280298","0.18658693584902739","0.07989027439290855","0.03859444469605346","0.018402130534659316","0.0053156778917501845","0.013482391668001921","0.014030144195375252","0.01579104514009838","0.018780784329606736","0.013485832727375704","0.016372008091702046","0.013225381020769894","0.008519168669745609","0.010800185116141265","0.015389890607544546","0.012540668107126363","0.0159314465411715"
"INTL.4010-8-TUN-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85251452","0.91809256","1.18040472","1.3115608","2.2952314","2.75427768","2.55754356","2.9510118","2.55754356","3.6067922","3.54121416","1.041018596","1.956101124","3.212300497","4.175930002","3.490655401","4.047689654","5.504001276","6.296406128","6.424904213","6.596234992","8.202461045","8.223877392","7.902632182","7.924048529","9.209029371","8.138212003","6.060826307","8.851284559","6.197924657","6.643527083","6.704291051","7.595495903","8.32466351","9.217893828","9.205741035","9.724255817","10.360246604","10.551125557","10.694249491"
"INTL.4006-8-TUN-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3861","8.1","7.3","8.4","8.1","7.8","9.1","7.6","8.9","9.1","9.2","9.9","10","11","11","9.9","10","11","11","12","12","12","12","12","12","12","12","11.8","12","12","11","10.97389158829226","11.056243137331009","12.096675912011023","13.002833498763898","13.903498106397652","13.101894134395586","14.344317","14.762739","12.98189608"
"","Turkey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TUR-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.136624641","61.002761679","66.274742568","71.664123112","80.466045028","91.186220973","102.703790778","110.374460404","104.735785927","120.847078223","127.692166491","130.565233129","136.051073938","142.547810202","144.564046333","158.594134352","172.949433526","182.534473812","186.008780298","186.580097646","207.174949731","188.39931061","198.307005451","209.089188199","212.795779822","233.299198814","250.944958722","278.985513589","272.685276728","270.522912084","267.676892587","289.675381716","306.165078384","303.418280051","330.186324999","351.130761699","372.724052265","402.654350683","397.800544326","391.792106786"
"INTL.4002-8-TUR-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.10946469753582","19.538317777715275","22.311640927450675","25.943574148230724","30.655774873418675","40.50047046560221","48.08178481795019","48.71946434423763","43.461738033692846","53.65472534335606","56.57476173263257","60.090733579706125","60.89823399692237","57.33439886829606","61.31784173523737","63.773647985579096","71.84500356821998","80.61378541390474","86.12892020658144","81.30687056702888","92.43622083850113","77.37832070137631","78.31492382919059","83.36730719088595","83.71110847843764","96.07867090759576","107.16702191359991","124.08020318269307","117.98477438423156","121.04963804514334","117.42875978492076","126.64296448650938","134.3905055835874","118.45934069922751","133.43302474708156","138.02583955400576","152.4432502675376","162.29862834985533","168.9163261181206","172.29809366842312"
"INTL.4010-8-TUR-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.054542253","0.136355633","0.076359155","0.109084507","0.87352496","1.41947806","2.345316893","6.21781688","6.679921758","8.161138549","8.925823941","9.919722334","10.489865598","13.538976366","16.344753958","19.500680398","20.655280091","24.506507079","29.074911892","31.278299909","34.470478622","41.472663008","43.775469344","53.292837906","60.764566808","70.564093406","70.584121344","67.637097039","73.442216802","86.058528229","87.1660648","88.435793352","93.843862252","92.565031145","89.354498997","103.227002333","95.037428208","85.907261118"
"INTL.4006-8-TUR-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.027159943393094","41.464443901018825","43.9085593872955","45.58419333086931","49.733911","50.576666","53.748481","60.235518","58.928731","60.974536","64.437483","62.313361","66.227016","75.293689","72.756339","81.28151","84.759676","82.420008","79.22458","80.76672","85.663817","79.74269","85.521603","84.249218","85.309202","83.92769","83.01337","84.341217","84.116381","81.836177","76.805916","76.973889","84.608508","96.523146","102.909438","120.539891","130.926303","137.12872","133.84679","133.586752"
